fecha,departamento,producto,id_producto,precio,unidad,cantidad
2025-09-25,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-09-26,La Paz,fideo corto,19,14.7,kilo(s),1.0
2025-09-27,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-09-30,La Paz,fideo corto,19,13.23,kilo(s),1.0
2025-10-02,La Paz,fideo corto,19,13.96,kilo(s),1.0
2025-10-03,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-10-04,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-10-07,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-10-09,La Paz,fideo corto,19,14.77,kilo(s),1.0
2025-10-10,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-10-11,La Paz,fideo corto,19,15.06,kilo(s),1.0
2025-10-14,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-10-16,La Paz,fideo corto,19,13.23,kilo(s),1.0
2025-10-17,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-10-18,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-10-21,La Paz,fideo corto,19,15.8,kilo(s),1.0
2025-10-23,La Paz,fideo corto,19,13.96,kilo(s),1.0
2025-10-24,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-10-25,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-10-28,La Paz,fideo corto,19,14.7,kilo(s),1.0
2025-10-30,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-10-31,La Paz,fideo corto,19,15.06,kilo(s),1.0
2025-11-04,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-11-06,La Paz,fideo corto,19,13.6,kilo(s),1.0
2025-11-07,La Paz,fideo corto,19,14.7,kilo(s),1.0
2025-11-08,La Paz,fideo corto,19,13.23,kilo(s),1.0
2025-11-11,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-11-13,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-11-15,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-11-18,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-11-20,La Paz,fideo corto,19,13.23,kilo(s),1.0
2025-11-21,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-11-22,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-11-25,La Paz,fideo corto,19,13.23,kilo(s),1.0
2025-11-27,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-11-28,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-11-29,La Paz,fideo corto,19,14.7,kilo(s),1.0
2025-12-02,La Paz,fideo corto,19,15.06,kilo(s),1.0
2025-12-04,La Paz,fideo corto,19,13.23,kilo(s),1.0
2025-12-05,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-12-06,La Paz,fideo corto,19,16.17,kilo(s),1.0
2025-12-09,La Paz,fideo corto,19,13.6,kilo(s),1.0
2025-12-11,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-12-13,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-12-16,La Paz,fideo corto,19,15.06,kilo(s),1.0
2025-12-18,La Paz,fideo corto,19,13.96,kilo(s),1.0
2025-12-19,La Paz,fideo corto,19,14.33,kilo(s),1.0
2025-12-20,La Paz,fideo corto,19,14.7,kilo(s),1.0
2025-12-23,La Paz,fideo corto,19,15.06,kilo(s),1.0
2025-12-25,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-12-27,La Paz,fideo corto,19,15.43,kilo(s),1.0
2025-12-30,La Paz,fideo corto,19,13.96,kilo(s),1.0
2026-01-03,La Paz,fideo corto,19,14.7,kilo(s),1.0
2026-01-06,La Paz,fideo corto,19,15.43,kilo(s),1.0
2026-01-08,La Paz,fideo corto,19,15.43,kilo(s),1.0
2026-01-09,La Paz,fideo corto,19,15.43,kilo(s),1.0
2026-01-10,La Paz,fideo corto,19,14.33,kilo(s),1.0
2026-01-13,La Paz,fideo corto,19,13.23,kilo(s),1.0
2026-01-15,La Paz,fideo corto,19,13.96,kilo(s),1.0
2026-01-16,La Paz,fideo corto,19,14.33,kilo(s),1.0
2026-01-17,La Paz,fideo corto,19,15.06,kilo(s),1.0
2026-01-20,La Paz,fideo corto,19,13.6,kilo(s),1.0
2026-01-22,La Paz,fideo corto,19,14.33,kilo(s),1.0
2026-01-24,La Paz,fideo corto,19,15.06,kilo(s),1.0
2026-01-27,La Paz,fideo corto,19,15.06,kilo(s),1.0
2026-01-29,La Paz,fideo corto,19,15.06,kilo(s),1.0
2026-01-30,La Paz,fideo corto,19,14.7,kilo(s),1.0
2026-02-03,La Paz,fideo corto,19,15.06,kilo(s),1.0
2026-02-05,La Paz,fideo corto,19,14.7,kilo(s),1.0
2024-07-29,La Paz,harina de trigo,11,7.72,kilo(s),1.0
2024-07-30,La Paz,harina de trigo,11,7.72,kilo(s),1.0
2024-08-02,La Paz,harina de trigo,11,6.61,kilo(s),1.0
2024-08-05,La Paz,harina de trigo,11,7.16,kilo(s),1.0
2024-08-08,La Paz,harina de trigo,11,7.72,kilo(s),1.0
2024-08-12,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2024-08-14,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2024-08-16,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2024-08-19,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2024-08-23,La Paz,harina de trigo,11,6.61,kilo(s),1.0
2024-08-24,La Paz,harina de trigo,11,7.9,kilo(s),1.0
2024-08-26,La Paz,harina de trigo,11,7.9,kilo(s),1.0
2024-08-27,La Paz,harina de trigo,11,7.79,kilo(s),1.0
2024-08-28,La Paz,harina de trigo,11,8.3,kilo(s),1.0
2024-08-29,La Paz,harina de trigo,11,8.23,kilo(s),1.0
2024-08-30,La Paz,harina de trigo,11,8.16,kilo(s),1.0
2024-08-31,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-09-02,La Paz,harina de trigo,11,7.9,kilo(s),1.0
2024-09-03,La Paz,harina de trigo,11,7.81,kilo(s),1.0
2024-09-04,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2024-09-05,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2024-09-06,La Paz,harina de trigo,11,8.21,kilo(s),1.0
2024-09-07,La Paz,harina de trigo,11,7.84,kilo(s),1.0
2024-09-09,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2024-09-10,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-09-11,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-09-12,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2024-09-13,La Paz,harina de trigo,11,8.54,kilo(s),1.0
2024-09-14,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2024-09-16,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-09-17,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-09-18,La Paz,harina de trigo,11,8.54,kilo(s),1.0
2024-09-19,La Paz,harina de trigo,11,8.5,kilo(s),1.0
2024-09-20,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2024-09-21,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-09-23,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-09-24,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-09-25,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-09-26,La Paz,harina de trigo,11,8.5,kilo(s),1.0
2024-09-27,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-09-28,La Paz,harina de trigo,11,8.41,kilo(s),1.0
2024-09-30,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2024-10-01,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2024-10-03,La Paz,harina de trigo,11,8.73,kilo(s),1.0
2024-10-05,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2024-10-08,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-10-10,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2024-10-12,La Paz,harina de trigo,11,7.72,kilo(s),1.0
2024-10-15,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2024-10-17,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2024-10-19,La Paz,harina de trigo,11,9.0,kilo(s),1.0
2024-10-22,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-10-24,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2024-10-26,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2024-10-29,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-10-31,La Paz,harina de trigo,11,7.72,kilo(s),1.0
2024-11-02,La Paz,harina de trigo,11,8.59,kilo(s),1.0
2024-11-05,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-11-07,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2024-11-09,La Paz,harina de trigo,11,8.63,kilo(s),1.0
2024-11-12,La Paz,harina de trigo,11,8.63,kilo(s),1.0
2024-11-14,La Paz,harina de trigo,11,7.9,kilo(s),1.0
2024-11-16,La Paz,harina de trigo,11,8.54,kilo(s),1.0
2024-11-19,La Paz,harina de trigo,11,7.99,kilo(s),1.0
2024-11-21,La Paz,harina de trigo,11,8.63,kilo(s),1.0
2024-11-23,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-11-26,La Paz,harina de trigo,11,7.9,kilo(s),1.0
2024-11-28,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-11-30,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2024-12-03,La Paz,harina de trigo,11,9.28,kilo(s),1.0
2024-12-05,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-12-07,La Paz,harina de trigo,11,7.84,kilo(s),1.0
2024-12-10,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2024-12-12,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-12-14,La Paz,harina de trigo,11,8.33,kilo(s),1.0
2024-12-17,La Paz,harina de trigo,11,8.36,kilo(s),1.0
2024-12-19,La Paz,harina de trigo,11,7.9,kilo(s),1.0
2024-12-21,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2024-12-24,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2024-12-26,La Paz,harina de trigo,11,7.44,kilo(s),1.0
2024-12-28,La Paz,harina de trigo,11,8.36,kilo(s),1.0
2024-12-31,La Paz,harina de trigo,11,8.54,kilo(s),1.0
2025-01-02,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-01-04,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2025-01-07,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2025-01-09,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-01-11,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-01-14,La Paz,harina de trigo,11,8.36,kilo(s),1.0
2025-01-16,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2025-01-18,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2025-01-21,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2025-01-23,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2025-01-25,La Paz,harina de trigo,11,8.36,kilo(s),1.0
2025-01-28,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-01-30,La Paz,harina de trigo,11,7.9,kilo(s),1.0
2025-02-01,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-02-04,La Paz,harina de trigo,11,8.63,kilo(s),1.0
2025-02-06,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2025-02-08,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-02-11,La Paz,harina de trigo,11,8.91,kilo(s),1.0
2025-02-13,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-02-15,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-02-18,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-02-20,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-02-22,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2025-02-25,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2025-02-27,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2025-03-01,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2025-03-06,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-03-08,La Paz,harina de trigo,11,8.18,kilo(s),1.0
2025-03-11,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2025-03-13,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-03-15,La Paz,harina de trigo,11,8.36,kilo(s),1.0
2025-03-18,La Paz,harina de trigo,11,9.06,kilo(s),1.0
2025-03-20,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2025-03-22,La Paz,harina de trigo,11,9.37,kilo(s),1.0
2025-03-25,La Paz,harina de trigo,11,8.73,kilo(s),1.0
2025-03-27,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2025-03-29,La Paz,harina de trigo,11,8.94,kilo(s),1.0
2025-04-01,La Paz,harina de trigo,11,8.36,kilo(s),1.0
2025-04-03,La Paz,harina de trigo,11,8.27,kilo(s),1.0
2025-04-05,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2025-04-08,La Paz,harina de trigo,11,9.09,kilo(s),1.0
2025-04-10,La Paz,harina de trigo,11,7.9,kilo(s),1.0
2025-04-12,La Paz,harina de trigo,11,8.73,kilo(s),1.0
2025-04-15,La Paz,harina de trigo,11,9.31,kilo(s),1.0
2025-04-17,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2025-04-19,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2025-04-22,La Paz,harina de trigo,11,8.57,kilo(s),1.0
2025-04-24,La Paz,harina de trigo,11,8.08,kilo(s),1.0
2025-04-26,La Paz,harina de trigo,11,8.91,kilo(s),1.0
2025-04-29,La Paz,harina de trigo,11,8.57,kilo(s),1.0
2025-05-03,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2025-05-06,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2025-05-08,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2025-05-10,La Paz,harina de trigo,11,9.83,kilo(s),1.0
2025-05-13,La Paz,harina de trigo,11,10.17,kilo(s),1.0
2025-05-15,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2025-05-17,La Paz,harina de trigo,11,10.47,kilo(s),1.0
2025-05-20,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-05-22,La Paz,harina de trigo,11,11.39,kilo(s),1.0
2025-05-24,La Paz,harina de trigo,11,13.14,kilo(s),1.0
2025-05-27,La Paz,harina de trigo,11,12.98,kilo(s),1.0
2025-05-29,La Paz,harina de trigo,11,12.13,kilo(s),1.0
2025-05-31,La Paz,harina de trigo,11,13.14,kilo(s),1.0
2025-06-03,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-06-05,La Paz,harina de trigo,11,13.04,kilo(s),1.0
2025-06-07,La Paz,harina de trigo,11,13.14,kilo(s),1.0
2025-06-10,La Paz,harina de trigo,11,12.86,kilo(s),1.0
2025-06-12,La Paz,harina de trigo,11,12.68,kilo(s),1.0
2025-06-14,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-06-17,La Paz,harina de trigo,11,14.09,kilo(s),1.0
2025-06-19,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-06-20,La Paz,harina de trigo,11,13.41,kilo(s),1.0
2025-06-21,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-06-24,La Paz,harina de trigo,11,12.98,kilo(s),1.0
2025-06-26,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-06-27,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-06-28,La Paz,harina de trigo,11,12.86,kilo(s),1.0
2025-07-01,La Paz,harina de trigo,11,12.74,kilo(s),1.0
2025-07-03,La Paz,harina de trigo,11,12.68,kilo(s),1.0
2025-07-04,La Paz,harina de trigo,11,12.68,kilo(s),1.0
2025-07-05,La Paz,harina de trigo,11,12.31,kilo(s),1.0
2025-07-08,La Paz,harina de trigo,11,13.27,kilo(s),1.0
2025-07-10,La Paz,harina de trigo,11,12.68,kilo(s),1.0
2025-07-11,La Paz,harina de trigo,11,13.41,kilo(s),1.0
2025-07-12,La Paz,harina de trigo,11,12.13,kilo(s),1.0
2025-07-15,La Paz,harina de trigo,11,12.74,kilo(s),1.0
2025-07-17,La Paz,harina de trigo,11,12.86,kilo(s),1.0
2025-07-18,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-07-19,La Paz,harina de trigo,11,13.04,kilo(s),1.0
2025-07-22,La Paz,harina de trigo,11,12.74,kilo(s),1.0
2025-07-24,La Paz,harina de trigo,11,13.04,kilo(s),1.0
2025-07-25,La Paz,harina de trigo,11,13.04,kilo(s),1.0
2025-07-26,La Paz,harina de trigo,11,12.86,kilo(s),1.0
2025-07-29,La Paz,harina de trigo,11,12.25,kilo(s),1.0
2025-07-31,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-08-01,La Paz,harina de trigo,11,13.04,kilo(s),1.0
2025-08-02,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-08-05,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-08-07,La Paz,harina de trigo,11,12.86,kilo(s),1.0
2025-08-08,La Paz,harina de trigo,11,12.68,kilo(s),1.0
2025-08-09,La Paz,harina de trigo,11,13.04,kilo(s),1.0
2025-08-12,La Paz,harina de trigo,11,13.35,kilo(s),1.0
2025-08-14,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-08-15,La Paz,harina de trigo,11,12.68,kilo(s),1.0
2025-08-19,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-08-21,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-08-22,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-08-23,La Paz,harina de trigo,11,11.57,kilo(s),1.0
2025-08-26,La Paz,harina de trigo,11,12.37,kilo(s),1.0
2025-08-28,La Paz,harina de trigo,11,12.13,kilo(s),1.0
2025-08-29,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-08-30,La Paz,harina de trigo,11,12.13,kilo(s),1.0
2025-09-02,La Paz,harina de trigo,11,12.62,kilo(s),1.0
2025-09-04,La Paz,harina de trigo,11,11.76,kilo(s),1.0
2025-09-05,La Paz,harina de trigo,11,11.94,kilo(s),1.0
2025-09-06,La Paz,harina de trigo,11,13.04,kilo(s),1.0
2025-09-09,La Paz,harina de trigo,11,12.0,kilo(s),1.0
2025-09-11,La Paz,harina de trigo,11,11.39,kilo(s),1.0
2025-09-12,La Paz,harina de trigo,11,11.76,kilo(s),1.0
2025-09-13,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-09-16,La Paz,harina de trigo,11,12.86,kilo(s),1.0
2025-09-18,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-09-19,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-09-20,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-09-23,La Paz,harina de trigo,11,11.76,kilo(s),1.0
2025-09-25,La Paz,harina de trigo,11,13.23,kilo(s),1.0
2025-09-26,La Paz,harina de trigo,11,12.13,kilo(s),1.0
2025-09-27,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-09-30,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-10-02,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-10-03,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-10-04,La Paz,harina de trigo,11,11.39,kilo(s),1.0
2025-10-07,La Paz,harina de trigo,11,11.76,kilo(s),1.0
2025-10-09,La Paz,harina de trigo,11,11.76,kilo(s),1.0
2025-10-10,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2025-10-11,La Paz,harina de trigo,11,11.39,kilo(s),1.0
2025-10-14,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2025-10-16,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-10-17,La Paz,harina de trigo,11,12.86,kilo(s),1.0
2025-10-18,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-10-21,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-10-23,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2025-10-24,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-10-25,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2025-10-28,La Paz,harina de trigo,11,9.19,kilo(s),1.0
2025-10-30,La Paz,harina de trigo,11,11.76,kilo(s),1.0
2025-10-31,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-11-04,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2025-11-06,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2025-11-07,La Paz,harina de trigo,11,10.29,kilo(s),1.0
2025-11-08,La Paz,harina de trigo,11,11.39,kilo(s),1.0
2025-11-11,La Paz,harina de trigo,11,9.19,kilo(s),1.0
2025-11-13,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2025-11-15,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2025-11-18,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-11-20,La Paz,harina de trigo,11,9.19,kilo(s),1.0
2025-11-21,La Paz,harina de trigo,11,10.29,kilo(s),1.0
2025-11-22,La Paz,harina de trigo,11,10.29,kilo(s),1.0
2025-11-25,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2025-11-27,La Paz,harina de trigo,11,10.29,kilo(s),1.0
2025-11-28,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-11-29,La Paz,harina de trigo,11,10.29,kilo(s),1.0
2025-12-02,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-12-04,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2025-12-05,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-12-06,La Paz,harina de trigo,11,9.19,kilo(s),1.0
2025-12-09,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2025-12-11,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2025-12-12,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2025-12-13,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2025-12-16,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-12-18,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-12-19,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-12-20,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-12-23,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2025-12-25,La Paz,harina de trigo,11,9.19,kilo(s),1.0
2025-12-27,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2025-12-30,La Paz,harina de trigo,11,9.19,kilo(s),1.0
2026-01-03,La Paz,harina de trigo,11,12.49,kilo(s),1.0
2026-01-06,La Paz,harina de trigo,11,11.76,kilo(s),1.0
2026-01-08,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2026-01-09,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2026-01-10,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2026-01-13,La Paz,harina de trigo,11,8.45,kilo(s),1.0
2026-01-15,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2026-01-16,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2026-01-17,La Paz,harina de trigo,11,11.02,kilo(s),1.0
2026-01-20,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2026-01-22,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2026-01-24,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2026-01-27,La Paz,harina de trigo,11,8.82,kilo(s),1.0
2026-01-29,La Paz,harina de trigo,11,9.92,kilo(s),1.0
2026-01-30,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2026-02-03,La Paz,harina de trigo,11,10.66,kilo(s),1.0
2026-02-05,La Paz,harina de trigo,11,9.55,kilo(s),1.0
2024-12-03,La Paz,huevos de gallina (maple de 30 huevos),22,29.42,unidad(es),30.0
2024-12-05,La Paz,huevos de gallina (maple de 30 huevos),22,28.0,unidad(es),30.0
2024-12-07,La Paz,huevos de gallina (maple de 30 huevos),22,28.78,unidad(es),30.0
2024-12-10,La Paz,huevos de gallina (maple de 30 huevos),22,29.08,unidad(es),30.0
2024-12-12,La Paz,huevos de gallina (maple de 30 huevos),22,27.67,unidad(es),30.0
2024-12-14,La Paz,huevos de gallina (maple de 30 huevos),22,28.56,unidad(es),30.0
2024-12-17,La Paz,huevos de gallina (maple de 30 huevos),22,28.75,unidad(es),30.0
2024-12-19,La Paz,huevos de gallina (maple de 30 huevos),22,27.5,unidad(es),30.0
2024-12-21,La Paz,huevos de gallina (maple de 30 huevos),22,29.5,unidad(es),30.0
2024-12-24,La Paz,huevos de gallina (maple de 30 huevos),22,29.42,unidad(es),30.0
2024-12-26,La Paz,huevos de gallina (maple de 30 huevos),22,27.67,unidad(es),30.0
2024-12-28,La Paz,huevos de gallina (maple de 30 huevos),22,28.71,unidad(es),30.0
2024-12-31,La Paz,huevos de gallina (maple de 30 huevos),22,28.75,unidad(es),30.0
2025-01-02,La Paz,huevos de gallina (maple de 30 huevos),22,26.5,unidad(es),30.0
2025-01-04,La Paz,huevos de gallina (maple de 30 huevos),22,28.75,unidad(es),30.0
2025-01-07,La Paz,huevos de gallina (maple de 30 huevos),22,28.83,unidad(es),30.0
2025-01-09,La Paz,huevos de gallina (maple de 30 huevos),22,27.83,unidad(es),30.0
2025-01-11,La Paz,huevos de gallina (maple de 30 huevos),22,28.0,unidad(es),30.0
2025-01-14,La Paz,huevos de gallina (maple de 30 huevos),22,28.75,unidad(es),30.0
2025-01-16,La Paz,huevos de gallina (maple de 30 huevos),22,27.17,unidad(es),30.0
2025-01-18,La Paz,huevos de gallina (maple de 30 huevos),22,27.75,unidad(es),30.0
2025-01-21,La Paz,huevos de gallina (maple de 30 huevos),22,28.67,unidad(es),30.0
2025-01-23,La Paz,huevos de gallina (maple de 30 huevos),22,28.0,unidad(es),30.0
2025-01-25,La Paz,huevos de gallina (maple de 30 huevos),22,28.67,unidad(es),30.0
2025-01-28,La Paz,huevos de gallina (maple de 30 huevos),22,28.67,unidad(es),30.0
2025-01-30,La Paz,huevos de gallina (maple de 30 huevos),22,27.33,unidad(es),30.0
2025-02-01,La Paz,huevos de gallina (maple de 30 huevos),22,27.75,unidad(es),30.0
2025-02-04,La Paz,huevos de gallina (maple de 30 huevos),22,29.5,unidad(es),30.0
2025-02-06,La Paz,huevos de gallina (maple de 30 huevos),22,28.83,unidad(es),30.0
2025-02-08,La Paz,huevos de gallina (maple de 30 huevos),22,28.5,unidad(es),30.0
2025-02-11,La Paz,huevos de gallina (maple de 30 huevos),22,28.75,unidad(es),30.0
2025-02-13,La Paz,huevos de gallina (maple de 30 huevos),22,27.5,unidad(es),30.0
2025-02-15,La Paz,huevos de gallina (maple de 30 huevos),22,27.33,unidad(es),30.0
2025-02-18,La Paz,huevos de gallina (maple de 30 huevos),22,28.33,unidad(es),30.0
2025-02-20,La Paz,huevos de gallina (maple de 30 huevos),22,26.67,unidad(es),30.0
2025-02-22,La Paz,huevos de gallina (maple de 30 huevos),22,28.44,unidad(es),30.0
2025-02-25,La Paz,huevos de gallina (maple de 30 huevos),22,27.92,unidad(es),30.0
2025-02-27,La Paz,huevos de gallina (maple de 30 huevos),22,26.67,unidad(es),30.0
2025-03-01,La Paz,huevos de gallina (maple de 30 huevos),22,27.5,unidad(es),30.0
2025-03-06,La Paz,huevos de gallina (maple de 30 huevos),22,27.33,unidad(es),30.0
2025-03-08,La Paz,huevos de gallina (maple de 30 huevos),22,27.58,unidad(es),30.0
