fecha,codigo,producto,indice
2025-05-01,05400403,"Balde, bañador, bañera",155.73636224279014
2025-06-01,05400403,"Balde, bañador, bañera",175.11803558173798
2025-07-01,05400403,"Balde, bañador, bañera",182.86980688781912
2025-08-01,05400403,"Balde, bañador, bañera",181.58120780747228
2025-09-01,05400403,"Balde, bañador, bañera",183.0560020408249
2025-10-01,05400403,"Balde, bañador, bañera",186.97682968589845
2025-11-01,05400403,"Balde, bañador, bañera",182.78963109166318
2025-12-01,05400403,"Balde, bañador, bañera",176.9701044702081
2018-01-01,05520305,Foco / Bombilla tradicional,100.29528134567613
2018-02-01,05520305,Foco / Bombilla tradicional,100.7695445819151
2018-03-01,05520305,Foco / Bombilla tradicional,102.28746284952064
2018-04-01,05520305,Foco / Bombilla tradicional,102.3504648130435
2018-05-01,05520305,Foco / Bombilla tradicional,101.69009382789037
2018-06-01,05520305,Foco / Bombilla tradicional,103.08965776522297
2018-07-01,05520305,Foco / Bombilla tradicional,101.17981021998898
2018-08-01,05520305,Foco / Bombilla tradicional,101.79338851580984
2018-09-01,05520305,Foco / Bombilla tradicional,101.2659352900995
2018-10-01,05520305,Foco / Bombilla tradicional,100.26530322506449
2018-11-01,05520305,Foco / Bombilla tradicional,99.34359365300246
2018-12-01,05520305,Foco / Bombilla tradicional,99.55544353024295
2019-01-01,05520305,Foco / Bombilla tradicional,99.53097615647462
2019-02-01,05520305,Foco / Bombilla tradicional,99.53668474693642
2019-03-01,05520305,Foco / Bombilla tradicional,98.5192552239802
2019-04-01,05520305,Foco / Bombilla tradicional,99.78272200144977
2019-05-01,05520305,Foco / Bombilla tradicional,102.03994337200612
2019-06-01,05520305,Foco / Bombilla tradicional,101.32264475712986
2019-07-01,05520305,Foco / Bombilla tradicional,101.58166483071518
2019-08-01,05520305,Foco / Bombilla tradicional,102.05733436078278
2019-09-01,05520305,Foco / Bombilla tradicional,101.92724095267182
2019-10-01,05520305,Foco / Bombilla tradicional,99.91526011503011
2019-11-01,05520305,Foco / Bombilla tradicional,101.34490804604586
2019-12-01,05520305,Foco / Bombilla tradicional,104.4684064150418
2020-01-01,05520305,Foco / Bombilla tradicional,104.071938497863
2020-02-01,05520305,Foco / Bombilla tradicional,102.89843923440228
2020-03-01,05520305,Foco / Bombilla tradicional,101.92283706066702
2020-04-01,05520305,Foco / Bombilla tradicional,102.5722058017829
2020-05-01,05520305,Foco / Bombilla tradicional,103.21000978133003
2020-06-01,05520305,Foco / Bombilla tradicional,99.96443441375888
2020-07-01,05520305,Foco / Bombilla tradicional,98.76331618115871
2020-08-01,05520305,Foco / Bombilla tradicional,101.6760736666026
2020-09-01,05520305,Foco / Bombilla tradicional,99.80004026932882
2020-10-01,05520305,Foco / Bombilla tradicional,98.9784962477394
2020-11-01,05520305,Foco / Bombilla tradicional,100.97827922423328
2020-12-01,05520305,Foco / Bombilla tradicional,100.44087392980107
2021-01-01,05520305,Foco / Bombilla tradicional,100.05056590041919
2021-02-01,05520305,Foco / Bombilla tradicional,100.50005056022506
2021-03-01,05520305,Foco / Bombilla tradicional,99.28472394754334
2021-04-01,05520305,Foco / Bombilla tradicional,100.99019475719044
2021-05-01,05520305,Foco / Bombilla tradicional,99.56203225745071
2021-06-01,05520305,Foco / Bombilla tradicional,99.15318146860518
2021-07-01,05520305,Foco / Bombilla tradicional,99.04397072178077
2021-08-01,05520305,Foco / Bombilla tradicional,99.49634603726633
2021-09-01,05520305,Foco / Bombilla tradicional,100.93029626491523
2021-10-01,05520305,Foco / Bombilla tradicional,99.90571549721979
2021-11-01,05520305,Foco / Bombilla tradicional,100.0112228253913
2021-12-01,05520305,Foco / Bombilla tradicional,100.43018288842853
2022-01-01,05520305,Foco / Bombilla tradicional,102.49312717276507
2022-02-01,05520305,Foco / Bombilla tradicional,101.26818215195044
2022-03-01,05520305,Foco / Bombilla tradicional,100.05677498176449
2022-04-01,05520305,Foco / Bombilla tradicional,97.61003760493129
2022-05-01,05520305,Foco / Bombilla tradicional,97.42468380061726
2022-06-01,05520305,Foco / Bombilla tradicional,98.1266757359732
2022-07-01,05520305,Foco / Bombilla tradicional,98.50701565525871
2022-08-01,05520305,Foco / Bombilla tradicional,102.89172324562368
2022-09-01,05520305,Foco / Bombilla tradicional,102.14985459218246
2022-10-01,05520305,Foco / Bombilla tradicional,103.32859296854546
2022-11-01,05520305,Foco / Bombilla tradicional,104.12756677625399
2022-12-01,05520305,Foco / Bombilla tradicional,107.51985869358805
2023-01-01,05520305,Foco / Bombilla tradicional,104.2422305209736
2023-02-01,05520305,Foco / Bombilla tradicional,104.22584158338894
2023-03-01,05520305,Foco / Bombilla tradicional,108.72329543951179
2023-04-01,05520305,Foco / Bombilla tradicional,107.76183106381045
2023-05-01,05520305,Foco / Bombilla tradicional,105.059256222087
2023-06-01,05520305,Foco / Bombilla tradicional,105.26889987562522
2023-07-01,05520305,Foco / Bombilla tradicional,105.59246081525771
2023-08-01,05520305,Foco / Bombilla tradicional,107.55439042569957
2023-09-01,05520305,Foco / Bombilla tradicional,107.79555858834846
2023-10-01,05520305,Foco / Bombilla tradicional,105.22174037353003
2023-11-01,05520305,Foco / Bombilla tradicional,105.9684610080363
2023-12-01,05520305,Foco / Bombilla tradicional,106.9165778907527
2024-01-01,05520305,Foco / Bombilla tradicional,105.57037612031081
2024-02-01,05520305,Foco / Bombilla tradicional,108.25351737157496
2024-03-01,05520305,Foco / Bombilla tradicional,107.35074303793866
2024-04-01,05520305,Foco / Bombilla tradicional,108.0297583779271
2024-05-01,05520305,Foco / Bombilla tradicional,109.17210315331498
2024-06-01,05520305,Foco / Bombilla tradicional,110.51256318112117
2024-07-01,05520305,Foco / Bombilla tradicional,111.62021153295296
2024-08-01,05520305,Foco / Bombilla tradicional,116.59653143036299
2024-09-01,05520305,Foco / Bombilla tradicional,123.51959082601569
2024-10-01,05520305,Foco / Bombilla tradicional,126.67140115152822
2024-11-01,05520305,Foco / Bombilla tradicional,126.89299562904743
2024-12-01,05520305,Foco / Bombilla tradicional,129.01274990636097
2025-01-01,05520305,Foco / Bombilla tradicional,130.9142463120453
2025-02-01,05520305,Foco / Bombilla tradicional,130.40501929600907
2025-03-01,05520305,Foco / Bombilla tradicional,129.41258651217873
2025-04-01,05520305,Foco / Bombilla tradicional,131.63189997600986
2025-05-01,05520305,Foco / Bombilla tradicional,138.4948395084197
2025-06-01,05520305,Foco / Bombilla tradicional,150.6920707649625
2025-07-01,05520305,Foco / Bombilla tradicional,147.39447642825633
2025-08-01,05520305,Foco / Bombilla tradicional,149.39753612284215
2025-09-01,05520305,Foco / Bombilla tradicional,150.0618233422162
2025-10-01,05520305,Foco / Bombilla tradicional,155.5721402766958
2025-11-01,05520305,Foco / Bombilla tradicional,151.0310881036104
2025-12-01,05520305,Foco / Bombilla tradicional,151.60928126619783
2018-01-01,05520306,Focos fluorescentes,93.99542287199274
2018-02-01,05520306,Focos fluorescentes,94.11733257779109
2018-03-01,05520306,Focos fluorescentes,93.73451899280968
2018-04-01,05520306,Focos fluorescentes,93.5462798746557
2018-05-01,05520306,Focos fluorescentes,94.09436388543062
2018-06-01,05520306,Focos fluorescentes,93.23861963255517
2018-07-01,05520306,Focos fluorescentes,93.05916425410689
2018-08-01,05520306,Focos fluorescentes,93.30700840324995
2018-09-01,05520306,Focos fluorescentes,95.075406868778
2018-10-01,05520306,Focos fluorescentes,94.70393503679979
2018-11-01,05520306,Focos fluorescentes,94.31442968036828
2018-12-01,05520306,Focos fluorescentes,94.91620718204075
2019-01-01,05520306,Focos fluorescentes,94.81294360986391
2019-02-01,05520306,Focos fluorescentes,93.56566243886243
2019-03-01,05520306,Focos fluorescentes,93.15885938690384
2019-04-01,05520306,Focos fluorescentes,93.1517015704118
2019-05-01,05520306,Focos fluorescentes,94.2936364665291
2019-06-01,05520306,Focos fluorescentes,94.09305214853366
2019-07-01,05520306,Focos fluorescentes,93.385191219401
2019-08-01,05520306,Focos fluorescentes,93.20984866137302
2019-09-01,05520306,Focos fluorescentes,93.30037150309833
2019-10-01,05520306,Focos fluorescentes,92.5198600120884
2019-11-01,05520306,Focos fluorescentes,92.6014272803048
2019-12-01,05520306,Focos fluorescentes,93.19981948758938
2020-01-01,05520306,Focos fluorescentes,92.98260808316024
2020-02-01,05520306,Focos fluorescentes,92.4983739277738
2020-03-01,05520306,Focos fluorescentes,92.23645240260066
2020-04-01,05520306,Focos fluorescentes,92.49636944073318
2020-05-01,05520306,Focos fluorescentes,94.22197238470699
2020-06-01,05520306,Focos fluorescentes,94.73744310975457
2020-07-01,05520306,Focos fluorescentes,94.45532256914582
2020-08-01,05520306,Focos fluorescentes,94.467081031155
2020-09-01,05520306,Focos fluorescentes,93.34285741094408
2020-10-01,05520306,Focos fluorescentes,93.74992952479622
2020-11-01,05520306,Focos fluorescentes,93.42917080581773
2020-12-01,05520306,Focos fluorescentes,93.91422550371409
2021-01-01,05520306,Focos fluorescentes,95.1574741156025
2021-02-01,05520306,Focos fluorescentes,94.89478547523645
2021-03-01,05520306,Focos fluorescentes,94.3122658740311
2021-04-01,05520306,Focos fluorescentes,95.23444855986845
2021-05-01,05520306,Focos fluorescentes,95.90937491738116
2021-06-01,05520306,Focos fluorescentes,95.22632459939459
2021-07-01,05520306,Focos fluorescentes,94.51080900378844
2021-08-01,05520306,Focos fluorescentes,94.96794985387822
2021-09-01,05520306,Focos fluorescentes,93.65890357583613
2021-10-01,05520306,Focos fluorescentes,93.75246720202037
2021-11-01,05520306,Focos fluorescentes,94.66916552563833
2021-12-01,05520306,Focos fluorescentes,94.78291180213405
2022-01-01,05520306,Focos fluorescentes,94.40018389339068
2022-02-01,05520306,Focos fluorescentes,94.49299701016966
2022-03-01,05520306,Focos fluorescentes,95.3890687794845
2022-04-01,05520306,Focos fluorescentes,95.56532200853681
2022-05-01,05520306,Focos fluorescentes,95.52799965834505
2022-06-01,05520306,Focos fluorescentes,95.83556700429988
2022-07-01,05520306,Focos fluorescentes,96.016069510028
2022-08-01,05520306,Focos fluorescentes,95.25583368580709
2022-09-01,05520306,Focos fluorescentes,94.96434531495987
2022-10-01,05520306,Focos fluorescentes,94.50613339156307
2022-11-01,05520306,Focos fluorescentes,93.9004168285822
2022-12-01,05520306,Focos fluorescentes,93.97023273436534
2023-01-01,05520306,Focos fluorescentes,95.26026743112457
2023-02-01,05520306,Focos fluorescentes,95.07733109451138
2023-03-01,05520306,Focos fluorescentes,94.45261390044102
2023-04-01,05520306,Focos fluorescentes,94.71456755420341
2023-05-01,05520306,Focos fluorescentes,95.20986381150153
2023-06-01,05520306,Focos fluorescentes,95.8320944693606
2023-07-01,05520306,Focos fluorescentes,95.06697618255873
2023-08-01,05520306,Focos fluorescentes,94.38412008008925
2023-09-01,05520306,Focos fluorescentes,94.43491754567722
2023-10-01,05520306,Focos fluorescentes,94.18712694418292
2023-11-01,05520306,Focos fluorescentes,93.56672472794844
2023-12-01,05520306,Focos fluorescentes,93.85492719847038
2024-01-01,05520306,Focos fluorescentes,94.10094302632068
2024-02-01,05520306,Focos fluorescentes,94.39788579677032
2024-03-01,05520306,Focos fluorescentes,97.10986422758565
2024-04-01,05520306,Focos fluorescentes,97.14978357857647
2024-05-01,05520306,Focos fluorescentes,97.55530870687247
2024-06-01,05520306,Focos fluorescentes,97.28115882403081
2024-07-01,05520306,Focos fluorescentes,98.9254755948613
2024-08-01,05520306,Focos fluorescentes,100.90523649726033
2024-09-01,05520306,Focos fluorescentes,101.12107202794576
2024-10-01,05520306,Focos fluorescentes,102.62159820004399
2024-11-01,05520306,Focos fluorescentes,102.16393510996402
2024-12-01,05520306,Focos fluorescentes,103.09680301853122
2025-01-01,05520306,Focos fluorescentes,104.65934386581282
2025-02-01,05520306,Focos fluorescentes,105.7244372842976
2025-03-01,05520306,Focos fluorescentes,105.97264375247532
2025-04-01,05520306,Focos fluorescentes,106.88485983706242
2025-05-01,05520306,Focos fluorescentes,111.4771746636867
2025-06-01,05520306,Focos fluorescentes,120.69412700137777
2025-07-01,05520306,Focos fluorescentes,125.41632423720796
2025-08-01,05520306,Focos fluorescentes,126.15701926091178
2025-09-01,05520306,Focos fluorescentes,127.59374310868054
2025-10-01,05520306,Focos fluorescentes,129.75071712686037
2025-11-01,05520306,Focos fluorescentes,125.92341240875426
2025-12-01,05520306,Focos fluorescentes,125.25526301760253
2018-01-01,05520320,Cargador de celular,91.83659270061355
2018-02-01,05520320,Cargador de celular,92.45116993225757
2018-03-01,05520320,Cargador de celular,91.52501948686348
2018-04-01,05520320,Cargador de celular,93.09286547066368
2018-05-01,05520320,Cargador de celular,92.00433533730423
2018-06-01,05520320,Cargador de celular,91.216433895699
2018-07-01,05520320,Cargador de celular,91.60437207221038
2018-08-01,05520320,Cargador de celular,91.03035117089388
2018-09-01,05520320,Cargador de celular,91.34609450012438
2018-10-01,05520320,Cargador de celular,90.7877355362436
2018-11-01,05520320,Cargador de celular,90.96032410415408
2018-12-01,05520320,Cargador de celular,90.64778702205439
2019-01-01,05520320,Cargador de celular,89.5108972870159
2019-02-01,05520320,Cargador de celular,90.08597955141163
2019-03-01,05520320,Cargador de celular,90.70690428083084
2019-04-01,05520320,Cargador de celular,90.19361742589027
2019-05-01,05520320,Cargador de celular,89.94928012294653
2019-06-01,05520320,Cargador de celular,89.89207287455483
2019-07-01,05520320,Cargador de celular,90.18025621635421
2019-08-01,05520320,Cargador de celular,90.10439054478397
2019-09-01,05520320,Cargador de celular,90.80945913463356
2019-10-01,05520320,Cargador de celular,91.23439803822724
2019-11-01,05520320,Cargador de celular,92.46606299080291
2019-12-01,05520320,Cargador de celular,91.22806161939862
2020-01-01,05520320,Cargador de celular,91.3620762498171
2020-02-01,05520320,Cargador de celular,92.24471007036624
2020-03-01,05520320,Cargador de celular,92.72445061375795
2020-04-01,05520320,Cargador de celular,92.72445061375795
2020-05-01,05520320,Cargador de celular,93.0694674741522
2020-06-01,05520320,Cargador de celular,94.35600349459095
2020-07-01,05520320,Cargador de celular,96.36376416333107
2020-08-01,05520320,Cargador de celular,95.75368867696741
2020-09-01,05520320,Cargador de celular,95.20370318088712
2020-10-01,05520320,Cargador de celular,95.51109815459597
2020-11-01,05520320,Cargador de celular,94.14700433815096
2020-12-01,05520320,Cargador de celular,93.33707351923105
2021-01-01,05520320,Cargador de celular,93.12339092278728
2021-02-01,05520320,Cargador de celular,92.24676041407392
2021-03-01,05520320,Cargador de celular,92.07290441467842
2021-04-01,05520320,Cargador de celular,93.86990437447751
2021-05-01,05520320,Cargador de celular,94.039189939124
2021-06-01,05520320,Cargador de celular,93.9639993446967
2021-07-01,05520320,Cargador de celular,94.3459903427015
2021-08-01,05520320,Cargador de celular,94.26711710644187
2021-09-01,05520320,Cargador de celular,94.63875519819644
2021-10-01,05520320,Cargador de celular,94.84025243063103
2021-11-01,05520320,Cargador de celular,94.53771298989562
2021-12-01,05520320,Cargador de celular,95.61283981372213
2022-01-01,05520320,Cargador de celular,95.9685714926205
2022-02-01,05520320,Cargador de celular,96.65255980157632
2022-03-01,05520320,Cargador de celular,94.92909745737967
2022-04-01,05520320,Cargador de celular,95.4962811714836
2022-05-01,05520320,Cargador de celular,94.49794474196582
2022-06-01,05520320,Cargador de celular,93.91196522574616
2022-07-01,05520320,Cargador de celular,93.6068274027472
2022-08-01,05520320,Cargador de celular,92.52400366545605
2022-09-01,05520320,Cargador de celular,91.27860968231894
2022-10-01,05520320,Cargador de celular,92.95916548232715
2022-11-01,05520320,Cargador de celular,93.1029022576391
2022-12-01,05520320,Cargador de celular,92.25366333636933
2023-01-01,05520320,Cargador de celular,91.93837128956154
2023-02-01,05520320,Cargador de celular,90.44531262653432
2023-03-01,05520320,Cargador de celular,90.97286547164562
2023-04-01,05520320,Cargador de celular,92.64050248138324
2023-05-01,05520320,Cargador de celular,92.21646023386344
2023-06-01,05520320,Cargador de celular,91.94349567163789
2023-07-01,05520320,Cargador de celular,91.14429518174725
2023-08-01,05520320,Cargador de celular,92.37872174639895
2023-09-01,05520320,Cargador de celular,93.18127620270768
2023-10-01,05520320,Cargador de celular,92.83659983527068
2023-11-01,05520320,Cargador de celular,92.5578136559327
2023-12-01,05520320,Cargador de celular,93.07654101222444
2024-01-01,05520320,Cargador de celular,91.63694639084879
2024-02-01,05520320,Cargador de celular,92.8843057791034
2024-03-01,05520320,Cargador de celular,91.60746679127926
2024-04-01,05520320,Cargador de celular,92.30213594330313
2024-05-01,05520320,Cargador de celular,92.95115688116631
2024-06-01,05520320,Cargador de celular,93.37952139503241
2024-07-01,05520320,Cargador de celular,93.50765310483428
2024-08-01,05520320,Cargador de celular,95.36185809723574
2024-09-01,05520320,Cargador de celular,96.2222520404858
2024-10-01,05520320,Cargador de celular,96.97829634059248
2024-11-01,05520320,Cargador de celular,96.39753426960014
2024-12-01,05520320,Cargador de celular,97.72512000278603
2025-01-01,05520320,Cargador de celular,97.06389671319562
2025-02-01,05520320,Cargador de celular,98.11867815958266
2025-03-01,05520320,Cargador de celular,97.60996469377682
2025-04-01,05520320,Cargador de celular,99.3126126517968
2025-05-01,05520320,Cargador de celular,101.94871429677485
2025-06-01,05520320,Cargador de celular,109.36105098601128
2025-07-01,05520320,Cargador de celular,110.39379566911927
2025-08-01,05520320,Cargador de celular,110.22377815540419
2025-09-01,05520320,Cargador de celular,112.56937578857944
2025-10-01,05520320,Cargador de celular,112.86425229128628
2025-11-01,05520320,Cargador de celular,112.78136109041215
2025-12-01,05520320,Cargador de celular,113.74883748362062
2018-01-01,05520321,"Control remoto para TV, DVD y otros",93.94110465381286
2018-02-01,05520321,"Control remoto para TV, DVD y otros",93.79234264543518
2018-03-01,05520321,"Control remoto para TV, DVD y otros",94.50365100198249
2018-04-01,05520321,"Control remoto para TV, DVD y otros",91.49369185619837
2018-05-01,05520321,"Control remoto para TV, DVD y otros",93.79234264543518
2018-06-01,05520321,"Control remoto para TV, DVD y otros",95.78563710993997
2018-07-01,05520321,"Control remoto para TV, DVD y otros",94.65654451293848
2018-08-01,05520321,"Control remoto para TV, DVD y otros",93.55334957785172
2018-09-01,05520321,"Control remoto para TV, DVD y otros",92.4933519747422
2018-10-01,05520321,"Control remoto para TV, DVD y otros",93.26850321234781
2018-11-01,05520321,"Control remoto para TV, DVD y otros",93.57237203663416
2018-12-01,05520321,"Control remoto para TV, DVD y otros",93.11237548460511
2019-01-01,05520321,"Control remoto para TV, DVD y otros",95.25591546999638
2019-02-01,05520321,"Control remoto para TV, DVD y otros",93.43049719519931
2019-03-01,05520321,"Control remoto para TV, DVD y otros",92.47525471730934
2019-04-01,05520321,"Control remoto para TV, DVD y otros",92.37189138205103
2019-05-01,05520321,"Control remoto para TV, DVD y otros",93.43049719519931
2019-06-01,05520321,"Control remoto para TV, DVD y otros",93.59514315605718
2019-07-01,05520321,"Control remoto para TV, DVD y otros",93.59514315605718
2019-08-01,05520321,"Control remoto para TV, DVD y otros",94.90961100967145
2019-09-01,05520321,"Control remoto para TV, DVD y otros",93.83424389793564
2019-10-01,05520321,"Control remoto para TV, DVD y otros",94.98173683557069
2019-11-01,05520321,"Control remoto para TV, DVD y otros",93.75824179741659
2019-12-01,05520321,"Control remoto para TV, DVD y otros",94.98686931029879
2020-01-01,05520321,"Control remoto para TV, DVD y otros",94.90961100967145
2020-02-01,05520321,"Control remoto para TV, DVD y otros",95.6293897440917
2020-03-01,05520321,"Control remoto para TV, DVD y otros",97.77218797322858
2020-04-01,05520321,"Control remoto para TV, DVD y otros",97.77218797322858
2020-05-01,05520321,"Control remoto para TV, DVD y otros",97.77218797322858
2020-06-01,05520321,"Control remoto para TV, DVD y otros",97.77218797322858
2020-07-01,05520321,"Control remoto para TV, DVD y otros",98.60842243959115
2020-08-01,05520321,"Control remoto para TV, DVD y otros",98.0374535687908
2020-09-01,05520321,"Control remoto para TV, DVD y otros",95.86280767595655
2020-10-01,05520321,"Control remoto para TV, DVD y otros",94.66777055517592
2020-11-01,05520321,"Control remoto para TV, DVD y otros",92.5346709884623
2020-12-01,05520321,"Control remoto para TV, DVD y otros",90.31231740707156
2021-01-01,05520321,"Control remoto para TV, DVD y otros",92.68475699187474
2021-02-01,05520321,"Control remoto para TV, DVD y otros",92.02243645161329
2021-03-01,05520321,"Control remoto para TV, DVD y otros",94.66884331018902
2021-04-01,05520321,"Control remoto para TV, DVD y otros",93.19242534102858
2021-05-01,05520321,"Control remoto para TV, DVD y otros",93.59514315605718
2021-06-01,05520321,"Control remoto para TV, DVD y otros",92.5346709884623
2021-07-01,05520321,"Control remoto para TV, DVD y otros",93.66627199774346
2021-08-01,05520321,"Control remoto para TV, DVD y otros",94.73971293597995
2021-09-01,05520321,"Control remoto para TV, DVD y otros",92.60499426690457
2021-10-01,05520321,"Control remoto para TV, DVD y otros",94.98173683557069
2021-11-01,05520321,"Control remoto para TV, DVD y otros",91.58068072274375
2021-12-01,05520321,"Control remoto para TV, DVD y otros",90.28772380050735
2022-01-01,05520321,"Control remoto para TV, DVD y otros",90.28772380050735
2022-02-01,05520321,"Control remoto para TV, DVD y otros",91.39184792488055
2022-03-01,05520321,"Control remoto para TV, DVD y otros",90.28772380050735
2022-04-01,05520321,"Control remoto para TV, DVD y otros",91.32244585985102
2022-05-01,05520321,"Control remoto para TV, DVD y otros",93.66627199774346
2022-06-01,05520321,"Control remoto para TV, DVD y otros",91.55574016567344
2022-07-01,05520321,"Control remoto para TV, DVD y otros",92.60499426690457
2022-08-01,05520321,"Control remoto para TV, DVD y otros",91.4862144746015
2022-09-01,05520321,"Control remoto para TV, DVD y otros",88.28183144348814
2022-10-01,05520321,"Control remoto para TV, DVD y otros",92.60499426690457
2022-11-01,05520321,"Control remoto para TV, DVD y otros",90.38096575203612
2022-12-01,05520321,"Control remoto para TV, DVD y otros",89.4927644805595
2023-01-01,05520321,"Control remoto para TV, DVD y otros",91.69495106529136
2023-02-01,05520321,"Control remoto para TV, DVD y otros",93.95132972390053
2023-03-01,05520321,"Control remoto para TV, DVD y otros",90.95482587705392
2023-04-01,05520321,"Control remoto para TV, DVD y otros",94.73971293597995
2023-05-01,05520321,"Control remoto para TV, DVD y otros",89.4927644805595
2023-06-01,05520321,"Control remoto para TV, DVD y otros",89.4927644805595
2023-07-01,05520321,"Control remoto para TV, DVD y otros",92.60499426690457
2023-08-01,05520321,"Control remoto para TV, DVD y otros",91.55574016567344
2023-09-01,05520321,"Control remoto para TV, DVD y otros",92.4420910344509
2023-10-01,05520321,"Control remoto para TV, DVD y otros",91.55574016567344
2023-11-01,05520321,"Control remoto para TV, DVD y otros",92.60499426690457
2023-12-01,05520321,"Control remoto para TV, DVD y otros",94.98173683557069
2024-01-01,05520321,"Control remoto para TV, DVD y otros",90.51837410419712
2024-02-01,05520321,"Control remoto para TV, DVD y otros",92.60499426690457
2024-03-01,05520321,"Control remoto para TV, DVD y otros",92.60499426690457
2024-04-01,05520321,"Control remoto para TV, DVD y otros",96.12513017412225
2024-05-01,05520321,"Control remoto para TV, DVD y otros",94.4066883053711
2024-06-01,05520321,"Control remoto para TV, DVD y otros",90.74961861047778
2024-07-01,05520321,"Control remoto para TV, DVD y otros",93.9055561847171
2024-08-01,05520321,"Control remoto para TV, DVD y otros",94.98173683557069
2024-09-01,05520321,"Control remoto para TV, DVD y otros",92.70061302879694
2024-10-01,05520321,"Control remoto para TV, DVD y otros",92.60499426690457
2024-11-01,05520321,"Control remoto para TV, DVD y otros",91.55574016567344
2024-12-01,05520321,"Control remoto para TV, DVD y otros",94.98173683557069
2025-01-01,05520321,"Control remoto para TV, DVD y otros",97.13639518890443
2025-02-01,05520321,"Control remoto para TV, DVD y otros",99.54002442782446
2025-03-01,05520321,"Control remoto para TV, DVD y otros",95.4131398803733
2025-04-01,05520321,"Control remoto para TV, DVD y otros",100.02079414291384
2025-05-01,05520321,"Control remoto para TV, DVD y otros",107.42708677746873
2025-06-01,05520321,"Control remoto para TV, DVD y otros",110.62958750238809
2025-07-01,05520321,"Control remoto para TV, DVD y otros",111.68981640583502
2025-08-01,05520321,"Control remoto para TV, DVD y otros",109.56885213096102
2025-09-01,05520321,"Control remoto para TV, DVD y otros",112.78196076790582
2025-10-01,05520321,"Control remoto para TV, DVD y otros",115.93978463627596
2025-11-01,05520321,"Control remoto para TV, DVD y otros",118.19546939387293
2025-12-01,05520321,"Control remoto para TV, DVD y otros",114.60708792331272
2018-01-01,05520323,Audífonos para celular,90.64229108113928
2018-02-01,05520323,Audífonos para celular,91.2864671323351
2018-03-01,05520323,Audífonos para celular,84.45210869181396
2018-04-01,05520323,Audífonos para celular,89.25152050361118
2018-05-01,05520323,Audífonos para celular,90.00479205940269
2018-06-01,05520323,Audífonos para celular,90.0659942304888
2018-07-01,05520323,Audífonos para celular,91.0224216823165
2018-08-01,05520323,Audífonos para celular,88.62287306804237
2018-09-01,05520323,Audífonos para celular,87.96335911731418
2018-10-01,05520323,Audífonos para celular,89.48193503817014
2018-11-01,05520323,Audífonos para celular,89.12205769979032
2018-12-01,05520323,Audífonos para celular,88.10391687909697
2019-01-01,05520323,Audífonos para celular,89.09773844850004
2019-02-01,05520323,Audífonos para celular,91.62864326452471
2019-03-01,05520323,Audífonos para celular,90.88142350398515
2019-04-01,05520323,Audífonos para celular,90.85773145304749
2019-05-01,05520323,Audífonos para celular,88.91327862817892
2019-06-01,05520323,Audífonos para celular,92.3507927062671
2019-07-01,05520323,Audífonos para celular,91.80069080952889
2019-08-01,05520323,Audífonos para celular,90.34566267110911
2019-09-01,05520323,Audífonos para celular,89.86576395866803
2019-10-01,05520323,Audífonos para celular,89.75341841588146
2019-11-01,05520323,Audífonos para celular,89.76993403645211
2019-12-01,05520323,Audífonos para celular,92.96874627751642
2020-01-01,05520323,Audífonos para celular,90.96396425007761
2020-02-01,05520323,Audífonos para celular,90.79537122237615
2020-03-01,05520323,Audífonos para celular,89.62370001317083
2020-04-01,05520323,Audífonos para celular,89.62370001317083
2020-05-01,05520323,Audífonos para celular,110.02949243113716
2020-06-01,05520323,Audífonos para celular,95.55548175565112
2020-07-01,05520323,Audífonos para celular,95.90517642749101
2020-08-01,05520323,Audífonos para celular,95.90957076224997
2020-09-01,05520323,Audífonos para celular,96.69181936756178
2020-10-01,05520323,Audífonos para celular,93.74043471638952
2020-11-01,05520323,Audífonos para celular,92.13769597956365
2020-12-01,05520323,Audífonos para celular,92.31177455266894
2021-01-01,05520323,Audífonos para celular,95.01894626152452
2021-02-01,05520323,Audífonos para celular,92.35786296478759
2021-03-01,05520323,Audífonos para celular,92.37480130659902
2021-04-01,05520323,Audífonos para celular,91.7545611083588
2021-05-01,05520323,Audífonos para celular,92.35198812261316
2021-06-01,05520323,Audífonos para celular,91.49455412079878
2021-07-01,05520323,Audífonos para celular,89.33558501231579
2021-08-01,05520323,Audífonos para celular,88.97133889906598
2021-09-01,05520323,Audífonos para celular,88.88386706054602
2021-10-01,05520323,Audífonos para celular,88.81086408533314
2021-11-01,05520323,Audífonos para celular,90.10543707147308
2021-12-01,05520323,Audífonos para celular,94.6591377382304
2022-01-01,05520323,Audífonos para celular,94.1923807410148
2022-02-01,05520323,Audífonos para celular,94.36220260953253
2022-03-01,05520323,Audífonos para celular,93.34070361265647
2022-04-01,05520323,Audífonos para celular,93.46173755155037
2022-05-01,05520323,Audífonos para celular,91.5906180143061
2022-06-01,05520323,Audífonos para celular,92.66014797486318
2022-07-01,05520323,Audífonos para celular,90.90286431854742
2022-08-01,05520323,Audífonos para celular,90.46456137620066
2022-09-01,05520323,Audífonos para celular,91.56571875015055
2022-10-01,05520323,Audífonos para celular,89.8108219942363
2022-11-01,05520323,Audífonos para celular,92.20010339772233
2022-12-01,05520323,Audífonos para celular,89.60812814234706
2023-01-01,05520323,Audífonos para celular,91.36920842524876
2023-02-01,05520323,Audífonos para celular,88.59481224223471
